"YEAR","AGE","n_obs","mean_wage","mean_wage_index","mean_wage_6yr_proj","mean_wage_npv_3pct","mean_wage_npv_7pct","exp_lifetime_mean_3pct","exp_lifetime_mean_7pct"
2022,22,3129,31412.5835381859,1,10.8851157003732,75.5794032315445,38.6114600763497,75.5794032315445,38.6114600763497
2022,23,5593,39567.0958498253,1.25959381219716,9.51120737650631,76.8167853284909,40.2442622816941,60.9853625705705,31.95019052332
2022,24,6793,46435.3073417637,1.47823904026601,8.77812986859652,77.8239072617825,41.7135952623618,52.6463617465943,28.2184370227805
2022,25,8003,57441.6963666679,1.8286205684687,7.54839854812747,78.636038268162,43.0518311576425,43.0029277938247,23.5433374752503
2022,26,8633,61464.9883029127,1.95669955730303,7.46008886895737,79.1116402306841,44.1088353304159,40.4311637601257,22.5424670669484
2022,27,9164,66673.5368772007,2.12251045177964,7.25918347602848,79.4695888935825,45.1027852772308,37.441318051909,21.2497353025583
2022,28,9619,70346.9815224227,2.2394522703587,7.22906638983686,79.667490795057,45.9888940632328,35.5745428690456,20.5357777309836
2022,29,10071,73968.3435028228,2.35473606979525,7.27144542496106,79.7508796804392,46.8119027183753,33.8682881293672,19.8798936827114
2022,30,10831,77719.6117621678,2.47415535457916,7.2694633701568,79.7180279189633,47.5691683139806,32.2203000597442,19.2264274051909
2022,31,10959,83419.3554886082,2.65560314028936,7.08528403587417,79.5611887413156,48.2516638665595,29.959743432389,18.1697570448354
2022,32,11304,86406.445915932,2.75069530052803,7.12688573107755,79.2127531690571,48.7877849771091,28.7973564915937,17.7365282762303
2022,33,11251,92134.6989953968,2.93305066370602,6.91586750597121,78.7559196045849,49.2596859539417,26.8511964621416,16.7946931716823
2022,34,10984,94894.5440852929,3.02090861039611,6.90973910531495,78.0975550091053,49.5694997605522,25.8523395048568,16.40880481785
2022,35,10875,103282.116708151,3.28792175220478,6.4631819920382,77.3289457906705,49.806992530667,23.5190955316427,15.1484725867542
2022,36,10542,104842.709654505,3.33760225506621,6.4730627197873,76.2622547596197,49.7754057329546,22.8494137202418,14.9135223220201
2022,37,10508,109489.31236707,3.48552395360835,6.26518298471866,75.11239207969,49.6884497213406,21.5498137667167,14.2556615254075
2022,38,10377,111165.484660964,3.53888385289382,6.25101666080704,73.7756741698641,49.4371305714735,20.8471589451957,13.9696957081674
2022,39,9947,113517.20347872,3.61374935432246,6.20074085257739,72.3438940264794,49.1111239888803,20.0190679909628,13.5900747875991
2022,40,9943,113399.715277771,3.61000919074102,6.32871933571495,70.7920490123217,48.6821908589769,19.6099359508252,13.4853370966028
2022,41,9693,115116.691368681,3.66466805344877,6.3424949219388,69.1975010162281,48.2272343850124,18.8823380472639,13.1600553396989
